"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"R01MH122537","Department of Psychological Sciences, University of Missouri.","2023","Watts, Ashley L; Latzman, Robert D; Boness, Cassandra L; Kotov, Roman; Keyser-Marcus, Lori; DeYoung, Colin G; Krueger, Robert F; Zald, David H; Moeller, F Gerard; Ramey, Tatiana","United States","1939-1501","3","<a href='https://pubmed.ncbi.nlm.nih.gov/36174150'>Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors</a>","Psychol Addict Behav","37","eng","361-375","10050231","36174150","2023 May","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10050231'>New approaches to deep phenotyping in addictions.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36174150&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10050231/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36174150'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10050231/'>Cited By, Google</a>",2.78
"R01MH118332","Department of Psychiatry, Yale University School of Medicine, 300 George Street, Suite 901, New Haven, CT 06511, USA.","2023","Dayananda, Kiran K; Ahmed, Sahabuddin; Wang, Daniel; Polis, Baruh; Islam, Rafiad; Kaffman, Arie","Netherlands","1090-2139"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/36174883'>Brain, behavior, and immunity</a>","Brain Behav Immun","107","eng","16-31","10497209","36174883","2023 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10497209'>Early life stress impairs synaptic pruning in the developing hippocampus.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36174883&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10497209/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36174883'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10497209/'>Cited By, Google</a>",6.93
"R01MH119164","Department of Psychiatry, Yale University School of Medicine, 300 George Street, Suite 901, New Haven, CT 06511, USA.","2023","Dayananda, Kiran K; Ahmed, Sahabuddin; Wang, Daniel; Polis, Baruh; Islam, Rafiad; Kaffman, Arie","Netherlands","1090-2139"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/36174883'>Brain, behavior, and immunity</a>","Brain Behav Immun","107","eng","16-31","10497209","36174883","2023 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10497209'>Early life stress impairs synaptic pruning in the developing hippocampus.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36174883&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10497209/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36174883'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10497209/'>Cited By, Google</a>",6.93
"T32MH020030","VIPBG. VCU, Richmond, VA, USA.","2023","Bountress, Kaitlin E; Bustamante, Daniel; Subbie-Saenz de Viteri, Stacey; Chatzinakos, Chris; Sheerin, Christina; Daskalakis, Nikolaos P; Edenberg, Howard J; Psychiatric Genomics Consortium Posttraumatic Stress Disorder Working Group; Peterson, Roseann E; Webb, Bradley T; Meyers, Jackie; Amstadter, Ananda","England","1469-8978","12","<a href='https://pubmed.ncbi.nlm.nih.gov/36177877'>Psychological medicine</a>","Psychol Med","53","eng","5767-5777","10060434","36177877","2023 Sep","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10060434'>Differences in genetic correlations between posttraumatic stress disorder and alcohol-related problems phenotypes compared to alcohol consumption-related phenotypes.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36177877&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10060434/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36177877'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10060434/'>Cited By, Google</a>"," ",
"R01MH124266","Drs. Vogel and Perlman are with Washington University School of Medicine, St. Louis, Missouri. Dr. Brotman is with the National Institute of Mental Health, Bethesda, Maryland. Dr. Roy is with Fordham University, Bronx, New York. Electronic address: vogela@wustl.edu.","2023","Vogel, Alecia C; Brotman, Melissa A; Roy, Amy Krain; Perlman, Susan B","United States","1527-5418","3","<a href='https://pubmed.ncbi.nlm.nih.gov/36007814'>Journal of the American Academy of Child and Adolescent Psychiatry</a>","J Am Acad Child Adolesc Psychiatry","62","eng","297-305","11323061","36007814","2023 Mar","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11323061'>Review: Defining Positive Emotion Dysregulation: Integrating Temperamental and Clinical Perspectives.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36007814&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11323061/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36007814'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11323061/'>Cited By, Google</a>",2.28
"R01MH122415","Cincinnati Children's Hospital Medical Center, Ohio, and the University of Cincinnati College of Medicine, Ohio. Electronic address: stephen.becker@cchmc.org.","2023","Becker, Stephen P; Willcutt, Erik G; Leopold, Daniel R; Fredrick, Joseph W; Smith, Zoe R; Jacobson, Lisa A; Burns, G Leonard; Mayes, Susan D; Waschbusch, Daniel A; Froehlich, Tanya E; McBurnett, Keith; Servera, Mateu; Barkley, Russell A","United States","1527-5418","6","<a href='https://pubmed.ncbi.nlm.nih.gov/36007816'>Journal of the American Academy of Child and Adolescent Psychiatry</a>","J Am Acad Child Adolesc Psychiatry","62","eng","629-645","9943858","36007816","2023 Jun","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9943858'>Report of a Work Group on Sluggish Cognitive Tempo: Key Research Directions and a Consensus Change in Terminology to Cognitive Disengagement Syndrome.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36007816&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9943858/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36007816'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9943858/'>Cited By, Google</a>",16.99
"R01MH105561","Shanghai University of Finance and Economics, Shanghai, China.","2023","Liu, Dong; Zhao, Changwei; He, Yong; Liu, Lei; Guo, Ying; Zhang, Xinsheng","England","1541-0420","3","<a href='https://pubmed.ncbi.nlm.nih.gov/36017603'>Biometrics</a>","Biometrics","79","eng","2246-2259","10309652","36017603","2023 Sep","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10309652'>Simultaneous cluster structure learning and estimation of heterogeneous graphs for matrix-variate fMRI data.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36017603&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10309652/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36017603'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10309652/'>Cited By, Google</a>"," ",
"R01MH125938","Department of Educational Studies, The Ohio State University, Columbus, OH, USA.","2023","Johnson, Kaprea F; Hood, Kristina B; Moreno, Oswaldo; Fuentes, Lisa; Williams, Chelsea Derlan; Vassileva, Jasmin; Amstadter, Ananda B; Dick, Danielle M; Spit for Science Working Group","Switzerland","2196-8837","5","<a href='https://pubmed.ncbi.nlm.nih.gov/36018451'>Journal of racial and ethnic health disparities</a>","J Racial Ethn Health Disparities","10","eng","2093-2103","9415252","36018451","2023 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9415252'>COVID-19-Induced Inequalities and Mental Health: Testing the Moderating Roles of Self-rated Health and Race/Ethnicity.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36018451&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9415252/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36018451'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9415252/'>Cited By, Google</a>"," ",
"K01MH116737","Center of Population Sciences for Health Equity, College of Nursing, Florida State University, 32306, Tallahassee, FL, USA. hbudhwani@fsu.edu.","2023","Budhwani, Henna; Yiğit, İbrahim; Maragh-Bass, Allysha C; Rainer, Crissi B; Claude, Kristina; Muessig, Kathryn E; Hightow-Weidman, Lisa B","United States","1573-3254","3","<a href='https://pubmed.ncbi.nlm.nih.gov/36029425'>AIDS and behavior</a>","AIDS Behav","27","eng","929-938","9968821","36029425","2023 Mar","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9968821'>Development and Validation of the Youth Pre-Exposure Prophylaxis (PrEP) Stigma Scale.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36029425&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9968821/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36029425'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9968821/'>Cited By, Google</a>"," ",
"R15MH114035","School of Arts and Sciences, Health Psychology Program, Massachusetts College of Pharmacy and Health Sciences, Boston, MA, USA.","2023","Kaki, Sahith; DeRosa, Holly; Timmerman, Brian; Brummelte, Susanne; Hunter, Richard G; Kentner, Amanda C","Germany","1866-3370"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/36029460'>Current topics in behavioral neurosciences</a>","Curr Top Behav Neurosci","63","eng","241-289","9971379","36029460","2023","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9971379'>Developmental Manipulation-Induced Changes in Cognitive Functioning.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36029460&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9971379/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36029460'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9971379/'>Cited By, Google</a>"," ",
"P30MH058107","Department of Chemistry, Oak Crest Institute of Science, 128-132 W. Chestnut Ave., Monrovia, CA, USA.","2023","Gunawardana, Manjula; Remedios-Chan, Mariana; Sanchez, Debbie; Fanter, Rob; Webster, Simon; Webster, Paul; Moss, John A; Trinh, MyMy; Beliveau, Martin; Ramirez, Christina M; Marzinke, Mark A; Kuo, Joseph; Gallay, Philippe A; Baum, Marc M","United States","1573-904X","7","<a href='https://pubmed.ncbi.nlm.nih.gov/36418671'>Pharmaceutical research</a>","Pharm Res","40","eng","1657-1672","10421770","36418671","2023 Jul","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10421770'>Preclinical Considerations for Long-acting Delivery of Tenofovir Alafenamide from Subdermal Implants for HIV Pre-exposure Prophylaxis.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36418671&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10421770/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36418671'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10421770/'>Cited By, Google</a>"," ",
"R01MH084840","Department of Psychology, University of Minnesota, 75 East River Road, N218 Elliott Hall, Minneapolis, MN, 55455, USA.","2023","Kwashie, Anita N; Ma, Yizhou; Barch, Deanna M; Chafee, Matthew; Ragland, J Daniel; Silverstein, Steven M; Carter, Cameron S; Gold, James M; MacDonald 3rd, Angus W","United States","1531-135X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/36418846'>Cognitive, affective & behavioral neuroscience</a>","Cogn Affect Behav Neurosci","23","eng","203-215","10166198","36418846","2023 Feb","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10166198'>Comparing the functional neuroanatomy of proactive and reactive control between patients with schizophrenia and healthy controls.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36418846&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10166198/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36418846'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10166198/'>Cited By, Google</a>"," ",
"P50MH119569","Department of Psychology, University of Minnesota, 75 East River Road, N218 Elliott Hall, Minneapolis, MN, 55455, USA.","2023","Kwashie, Anita N; Ma, Yizhou; Barch, Deanna M; Chafee, Matthew; Ragland, J Daniel; Silverstein, Steven M; Carter, Cameron S; Gold, James M; MacDonald 3rd, Angus W","United States","1531-135X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/36418846'>Cognitive, affective & behavioral neuroscience</a>","Cogn Affect Behav Neurosci","23","eng","203-215","10166198","36418846","2023 Feb","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10166198'>Comparing the functional neuroanatomy of proactive and reactive control between patients with schizophrenia and healthy controls.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36418846&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10166198/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36418846'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10166198/'>Cited By, Google</a>"," ",
"U01MH116489","Center for Medical Genetics & Hunan Key Laboratory of Medical Genetics, School of Life Sciences, and Department of Psychiatry, The Second Xiangya Hospital, Central South University, Changsha, China.","2023","Chen, Yu; Dai, Jiacheng; Tang, Longfei; Mikhailova, Tatiana; Liang, Qiuman; Li, Miao; Zhou, Jiaqi; Kopp, Richard F; Weickert, Cynthia; Chen, Chao; Liu, Chunyu","England","1476-5578","2","<a href='https://pubmed.ncbi.nlm.nih.gov/36424395'>Molecular psychiatry</a>","Mol Psychiatry","28","eng","710-721","9911365","36424395","2023 Feb","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9911365'>Neuroimmune transcriptome changes in patient brains of psychiatric and neurological disorders.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36424395&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9911365/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36424395'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9911365/'>Cited By, Google</a>",6.63
"R01MH118695"," ","2023","Xing, Ying; Kochunov, Peter; van Erp, Theo G M; Ma, Tianzhou; Calhoun, Vince D; Du, Yuhui","United States","2168-2208","1","<a href='https://pubmed.ncbi.nlm.nih.gov/36201411'>IEEE journal of biomedical and health informatics</a>","IEEE J Biomed Health Inform","27","eng","215-226","10076451","36201411","2023 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10076451'>A Novel Neighborhood Rough Set-Based Feature Selection Method and Its Application to Biomarker Identification of Schizophrenia.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36201411&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10076451/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36201411'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10076451/'>Cited By, Google</a>"," ",
