"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"R21MH135430","Department of Psychology, Hunter College, City University of New York, New York, NY, USA; Psychology Program, The Graduate Center, City University of New York, New York, NY, USA.","2025","Lee, Jinah; Aubry, Antonio; Hanif, Sadiyah; Grunfeld, Itamar S; Likhtik, Ekaterina; Burghardt, Nesha S","Netherlands","1872-7549"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39241834'>Behavioural brain research</a>","Behav Brain Res","476","eng","115245","11513230","39241834","2025 Jan 05","Chronic social defeat stress gives rise to social avoidance through fear learning.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39241834&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11513230/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39241834'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11513230/'>Cited By, Google</a>"," ",
"T32MH015442","Department of Neuroscience, University of Florida, Gainesville, Florida, USA.","2025","Moore, Andrew; Lewis, Ben; Farrior, Hugh; Hinckley, Jesse; Nixon, Sara Jo; Bhatia, Devika","England","1532-2491","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39279127'>Substance use & misuse</a>","Subst Use Misuse","60","eng","1-11","11663692","39279127","2025","Impact of Pre-Adolescent Substance Familiarity on Subsequent Use: Longitudinal Analysis of Risk by Latent Classes in the Adolescent Brain Cognitive Development Sample.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39279127&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11663692/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39279127'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11663692/'>Cited By, Google</a>"," ",
"K99MH133978","Department of Child & Adolescent Psychiatry, NYU Langone Health, New York, New York, USA.","2025","Menu, Iris; Ji, Lanxin; Bhatia, Tanya; Duffy, Mark; Hendrix, Cassandra L; Thomason, Moriah E","United States","1467-8624","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39136075'>Child development</a>","Child Dev","96","eng","36-54","11693488","39136075","2025","Beyond average outcomes: A latent profile analysis of diverse developmental trajectories in preterm and early term-born children from the Adolescent Brain Cognitive Development study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39136075&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39136075'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Cited By, Google</a>"," ",
"R01MH125870","Department of Child & Adolescent Psychiatry, NYU Langone Health, New York, New York, USA.","2025","Menu, Iris; Ji, Lanxin; Bhatia, Tanya; Duffy, Mark; Hendrix, Cassandra L; Thomason, Moriah E","United States","1467-8624","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39136075'>Child development</a>","Child Dev","96","eng","36-54","11693488","39136075","2025","Beyond average outcomes: A latent profile analysis of diverse developmental trajectories in preterm and early term-born children from the Adolescent Brain Cognitive Development study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39136075&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39136075'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Cited By, Google</a>"," ",
"R21MH128570","Department of Psychology, Louisiana State University, Baton Rouge, Louisiana, USA.","2025","Hill, Ryan M; Busby, Danielle; Brown, Jennifer L; Sumlin, Eric; Fernandez, Estefania; Sharp, Carla","England","1943-278X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/37681310'>Suicide & life-threatening behavior</a>","Suicide Life Threat Behav","55","eng","e13000","10920392","37681310","2025 Feb","Cultural Consensus Modeling to identify culturally relevant reasons for and against suicide among Black adolescents.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37681310&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10920392/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37681310'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10920392/'>Cited By, Google</a>"," ",
"F32MH134528","Emory University School of Medicine, Atlanta, GA, USA.","2025","Huibregtse, Megan E; Wallace, Shimarith; Ravi, Meghna; Karra, Sriya; McAfee, Elizabeth E; Hinojosa, Cecilia A; Mekawi, Yara; Powers, Abigail; Michopoulos, Vasiliki; Lathan, Emma C","United States","1552-6518","1-2","<a href='https://pubmed.ncbi.nlm.nih.gov/38622881'>Journal of interpersonal violence</a>","J Interpers Violence","40","eng","101-120","11473712","38622881","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11473712'>The Relations Among Childhood Maltreatment and Later Intimate Partner Violence Victimization With and Without a Weapon in a Sample of Pregnant Black Individuals.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38622881&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11473712/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38622881'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11473712/'>Cited By, Google</a>"," ",
"T32MH100019","Washington University School of Medicine in St. Louis, St. Louis, Missouri. Electronic address: mperino@wustl.edu.","2025","Perino, Michael T; Sylvester, Chad M; Rogers, Cynthia E; Luby, Joan L; Barch, Deanna M","United States","1527-5418","1","<a href='https://pubmed.ncbi.nlm.nih.gov/38522614'>Journal of the American Academy of Child and Adolescent Psychiatry</a>","J Am Acad Child Adolesc Psychiatry","64","eng","53-64"," ","38522614","2025 Jan","Neighborhood Resource Deprivation as a Predictor of Bullying Perpetration and Resource-Driven Conduct Symptoms.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38522614&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Neighborhood Resource Deprivation as a Predictor of Bullying Perpetration and Resource-Driven Conduct Symptoms.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38522614'>Cited By, PMID</a>"," "," ",
"R01MH124873","Centre for Clinical Brain Sciences, University of Edinburgh, Edinburgh, UK.","2025","Kanjira, S C; Adams, M J; Jiang, Y; Tian, C; 23andMe Research Team; Lewis, C M; Kuchenbaecker, K; McIntosh, A M","England","1476-5578","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39014000'>Molecular psychiatry</a>","Mol Psychiatry","30","eng","151-157","11649553","39014000","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11649553'>Polygenic prediction of major depressive disorder and related traits in African ancestries UK Biobank participants.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39014000&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11649553/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39014000'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11649553/'>Cited By, Google</a>"," ",
"K23MH126366","Department of Emergency Medicine (PJ, CJG, LR, DS, AK, IVF, BN, ECS, RAT, AHW), Yale School of Medicine, New Haven, CT.","2025","Jivalagian, Patelle; Gettel, Cameron J; Smith, Colin M; Robinson, Leah; Brinker, Morgan; Shah, Dhruvil; Kumar, Anusha; Faustino, Isaac V; Nath, Bidisha; Chang-Sing, Erika; Taylor, R Andrew; Kennedy, Maura; Hwang, Ula; Wong, Ambrose H","England","1545-7214","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39054237'>The American journal of geriatric psychiatry : official journal of the American Association for Geriatric Psychiatry</a>","Am J Geriatr Psychiatry","33","eng","1-14","11625012","39054237","2025 Jan","Racial, Ethnic, and Age-Related Disparities in Sedation and Restraint Use for Older Adults in the Emergency Department.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39054237&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11625012/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39054237'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11625012/'>Cited By, Google</a>"," ",
"T32MH016880","Department of Psychology and Neuroscience, University of Colorado Boulder, Boulder, CO, United States.","2025","Rader, Lydia; Wager, Tor D; Friedman, Naomi P","United States","1872-6623","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39106461'>Pain</a>","Pain","166","eng","212-221"," ","39106461","2025 Jan 01","Chronic pain is specifically associated with updating working memory: a longitudinal twin study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39106461&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Chronic pain is specifically associated with updating working memory: a longitudinal twin study.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39106461'>Cited By, PMID</a>"," "," ",
"T32MH016880","Medical Research Council Unit for Lifelong Health and Ageing at UCL, Institute of Cardiovascular Science, UCL, London WC1E 7HB, UK.","2025","Chiesa, Scott T; Rader, Lydia; Garfield, Victoria; Foote, Isabelle; Suri, Sana; Davey Smith, George; Hughes, Alun D; Richardson, Tom G","England","1460-2156","1","<a href='https://pubmed.ncbi.nlm.nih.gov/38889233'>Brain : a journal of neurology</a>","Brain","148","eng","133-142","11706278","38889233","2025 Jan 07","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11706278'>Childhood adiposity underlies numerous adult brain traits commonly attributed to midlife obesity.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38889233&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11706278/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38889233'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11706278/'>Cited By, Google</a>"," ",
"R01MH122446","Department of Psychiatry and Human Behavior, Alpert Medical School of Brown University, Providence, RI, USA. jessica_peters@brown.edu.","2025","Peters, Jessica R; Schmalenberger, Katja M; Eng, Ashley G; Stumper, Allison; Martel, Michelle M; Eisenlohr-Moul, Tory A","England","1476-5578","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39143323'>Molecular psychiatry</a>","Mol Psychiatry","30","eng","251-262"," ","39143323","2025 Jan","Dimensional Affective Sensitivity to Hormones across the Menstrual Cycle (DASH-MC): A transdiagnostic framework for ovarian steroid influences on psychopathology.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39143323&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Dimensional Affective Sensitivity to Hormones across the Menstrual Cycle (DASH-MC): A transdiagnostic framework for ovarian steroid influences on psychopathology.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39143323'>Cited By, PMID</a>"," "," ",
"R01MH130435","Division of Epidemiology II, Office of Surveillance and Epidemiology, United States Food and Drug Administration, Silver Spring, Maryland, USA.","2025","Chen, Cheng; Pham Nguyen, Thanh Phuong; Hughes, John E; Hennessy, Sean; Leonard, Charles E; Miano, Todd A; Douros, Antonios; Gagne, Joshua J; Bykov, Katsiaryna","England","1099-1557","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39805810'>Pharmacoepidemiology and drug safety</a>","Pharmacoepidemiol Drug Saf","34","eng","e70088"," ","39805810","2025 Jan","Evaluation of Drug-Drug Interactions in Pharmacoepidemiologic Research.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39805810&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Evaluation of Drug-Drug Interactions in Pharmacoepidemiologic Research.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39805810'>Cited By, PMID</a>"," "," ",
"R01MH133740","Department of Pediatrics, Children's Healthcare of Atlanta, Emory University School of Medicine, Atlanta, GA, USA.","2025","Butkovich, Laura M; Yount, Sophie T; Allen, Aylet T; Seo, Esther H; Swanson, Andrew M; Gourley, Shannon L","England","2045-2322","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39805892'>Scientific reports</a>","Sci Rep","15","eng","1863","11730666","39805892","2025 Jan 13","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11730666'>Action inflexibility and compulsive-like behavior accompany neurobiological alterations in the anterior orbitofrontal cortex and associated striatal nuclei.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39805892&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11730666/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39805892'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11730666/'>Cited By, Google</a>"," ",
"R00MH116115","Department of Psychiatry and Psychotherapy, Charité - Universitätsmedizin Berlin, Germany.","2025","Panagiotaropoulou, Georgia; Hellberg, Kajsa-Lotta Georgii; Coleman, Jonathan R I; Seok, Darsol; Kalman, Janos; Bipolar Disorder Working Group of the Psychiatric Genomics Consortium; Major Depressive Disorder Working Group of the Psychiatric Genomics Consortium; iPSYCH Study Consortium; Mitchell, Philip B; Schofield, Peter R; Forstner, Andreas J; Bauer, Michael; Scott, Laura J; Pato, Carlos N; Pato, Michele T; Li, Qingqin S; Kirov, George; Landén, Mikael; Jonsson, Lina; Müller-Myhsok, Bertram; Smoller, Jordan W; Binder, Elisabeth B; Brückl, Tanja M; Czamara, Darina; Van der Auwera, Sandra; Grabe, Hans J; Homuth, Georg; Schmidt, Carsten O; Potash, James B; DePaulo, J Raymond; Goes, Fernando S; MacKinnon, Dean F; Mondimore, Francis M; Weissman, Myrna M; Shi, Jianxin; Frye, Mark A; Biernacka, Joanna M; Reif, Andreas; Witt, Stephanie H; Kahn, René R; Boks, Marco M; Owen, Michael J; Gordon-Smith, Katherine; Mitchell, Brittany L; Martin, Nicholas G; Medland, Sarah E; Jones, Lisa; Knowles, James A; Levinson, Douglas F; O'Donovan, Michael C; Lewis, Cathryn M; Breen, Gerome; Werge, Thomas; Schork, Andrew J; Ophoff, Roel A; Ripke, Stephan; Olde Loohuis, Loes","England","1472-1465"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39806801'>The British journal of psychiatry : the journal of mental science</a>","Br J Psychiatry"," ","eng","1-12"," ","39806801","2025 Jan 14","Identifying genetic differences between bipolar disorder and major depression through multiple genome-wide association analyses.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39806801&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Identifying genetic differences between bipolar disorder and major depression through multiple genome-wide association analyses.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39806801'>Cited By, PMID</a>"," "," ",
"P50MH115846","Social, Genetic and Developmental Psychiatry Centre, Institute of Psychiatry, Psychology and Neuroscience, King's College London, London, UK.","2025","Bond, Benjamin W; Duric, Bea; Spinazzola, Edoardo; Trotta, Giulia; Chesney, Edward; Li, Zhikun; Quattrone, Diego; Tripoli, Giada; Gayer-Anderson, Charlotte; Rodriguez, Victoria; Ferraro, Laura; La Cascia, Caterina; Tarricone, Ilaria; Szöke, Andrei; Arango, Celso; Bobes, Julio; Bernardo, Miquel; Del-Ben, Cristina Marta; Menezes, Paulo Rossi; Selten, Jean-Paul; Rutten, Bart P F; de Haan, Lieuwe; Stilo, Simona; Schürhoff, Franck; Pignon, Baptiste; Freeman, Tom P; Vassos, Evangelos; Murray, Robin M; Austin-Zimmerman, Isabelle; Di Forti, Marta","United States","1497-0015"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39810593'>Canadian journal of psychiatry. Revue canadienne de psychiatrie</a>","Can J Psychiatry"," ","eng","7067437241290187","11733868","39810593","2025 Jan 15","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11733868'>Cannabis Use Cessation and the Risk of Psychotic Disorders: A Case-Control Analysis from the First Episode Case-Control EU-GEI WP2 Study: L'arrêt de l'utilisation du cannabis et le risque de troubles psychotiques: Une analyse cas-témoins tirée de l'étude cas-témoins EU-GEI WP2 centrée sur les premiers épisodes psychotiques.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39810593&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11733868/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39810593'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11733868/'>Cited By, Google</a>"," ",
